Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,clean_text
21979,3,0,3,0,1,The baddest bitch is back on chestnut! @ryancommakerry #welcomehome,baddest bitch back chestnut ryancommakerry welcomehome
21980,3,0,0,3,2,"The beautiful Fairy Pools near Glenbrittle on the Isle of Skye, Scotland http://t.co/cyi6xSvn97",beautiful fairy pool near glenbrittle isle skye scotland httptcocyi6xsvn97
21981,3,0,3,0,1,The beauty of not needing or wanting a man is priceless. Idk see how bitches be strung the fuck out over men they have joint custody with,beauty needing wanting man priceless idk see bitch strung fuck men joint custody
21982,3,0,0,3,2,The bengals have been trash for like 5 weeks it seems,bengal trash like 5 week seems
21983,3,0,3,0,1,The big homie Drizzy threatening these hoes... &#128518;&#128518;&#128518;,big homie drizzy threatening hoe 128518128518128518
21984,3,0,0,3,2,The bird is the word. #EsuranceSave30,bird word esurancesave30
21985,3,0,0,3,2,The birds and the bees &#128038;&#128029;,bird bee 128038128029
21986,3,0,0,3,2,The birds and the bugs #voguet by Anat R http://t.co/ndMELHuWCg via @Etsy #vintage #jewelry #bugout #insects #birds,bird bug voguet anat r httptcondmelhuwcg via etsy vintage jewelry bugout insect bird
21987,3,0,2,1,1,The birds singing brings thoughts of hot flesh on this #Spring morning. #Hot #sexual desire fills my head. Let me taste you &amp; feel You.,bird singing brings thought hot flesh spring morning hot sexual desire fill head let taste amp feel
21988,3,0,3,0,1,The bitch coach said she didn't like my attitude.,bitch coach said didnt like attitude
21989,3,0,3,0,1,The bitch got some nerve,bitch got nerve
21990,3,0,3,0,1,The bitch is freeee!!!! ;D,bitch freeee
21991,3,0,3,0,1,"The bitch official though, dick harder than a missile yo",bitch official though dick harder missile yo
21992,3,0,3,0,1,The bitch who just rolled her eyes at me bc she didn't get tipped doesn't listen when u ask for sweet potato fries instead of regular,bitch rolled eye bc didnt get tipped doesnt listen u ask sweet potato fry instead regular
21993,3,0,3,0,1,The bitch who shot CJ is going upstate &#128079;&#128079;&#128588;&#128588;&#128591;&#128591; now he can RIP &#128124; http://t.co/ualjxaPMKJ,bitch shot cj going upstate 128079128079128588128588128591128591 rip 128124 httptcoualjxapmkj
21994,3,0,3,0,1,The bitches act like they don't be in the club with they ass all out in too little ass skirts &amp; shorts giving em yeast infections n shit.,bitch act like dont club as little as skirt amp short giving em yeast infection n shit
21995,3,0,3,0,1,The bitches are back http://t.co/3fpjQJvjUh,bitch back httptco3fpjqjvjuh
21996,3,0,3,0,1,The bitches behind me are so annoying,bitch behind annoying
21997,3,3,0,0,0,The blacks in #California are typical niggers.,black california typical nigger
21998,3,0,0,3,2,The boy who shot albino deer http://t.co/D4XajBEIb1,boy shot albino deer httptcod4xajbeib1
21999,3,0,0,3,2,The brownies I just made are a sin,brownie made sin
22000,3,1,2,0,1,The browns schedule for the first half of the year is literally retarded easy.,brown schedule first half year literally retarded easy
22001,3,2,1,0,0,The chinks really hunting their food... RT @WWLTV: Dog shot with arrow in N.O. East- http://t.co/q1KqT6STwl,chink really hunting food rt wwltv dog shot arrow east httptcoq1kqt6stwl
22002,3,0,3,0,1,The city used to have HOES.Now them bitches look sick.,city used hoesnow bitch look sick
22003,3,0,3,0,1,"The clips hang down to the dick.. That's a automatic shotty from a drum they call tommy, guarantee to get you bitches from by me",clip hang dick thats automatic shotty drum call tommy guarantee get bitch
22004,3,0,2,1,1,The club don't never get old to some of y'all hoes though.,club dont never get old yall hoe though
22005,3,0,3,0,1,The corny facade is all apart Nick Cannon's plan. Nigga is actually a genius on levels of business and bitches.,corny facade apart nick cannon plan nigga actually genius level business bitch
22006,3,0,2,1,1,The day my ex told me she was sober when she cheated on me is the same day I eliminated colored skinny jeans from my wardrobe,day ex told sober cheated day eliminated colored skinny jean wardrobe
22007,3,0,3,0,1,The dean a hoe how she fucked home and his bro,dean hoe fucked home bro
22008,3,0,0,3,2,The early bird gets the worm But the second mouse gets the cheese,early bird get worm second mouse get cheese
22009,3,0,0,3,2,The early bird takes a nap before noon.,early bird take nap noon
22010,3,0,3,0,1,"The easiest way to have sex with a chick is to smell good, make her laugh, take her to get food and then fuck her right in the pussy",easiest way sex chick smell good make laugh take get food fuck right pussy
22011,3,0,3,0,1,The emoji I use when I'm flirting wit bitches ---&gt; &#128520;,emoji use im flirting wit bitch gt 128520
22012,3,0,0,3,2,The ending to that Yankee game was so planned I can't even take it,ending yankee game planned cant even take
22013,3,0,1,2,2,The fact that the #Bruins drafted a Yankees fan just goes to show how weak the scouting staff is IMO. Didn't do their homework. #firechoreli,fact bruin drafted yankee fan go show weak scouting staff imo didnt homework firechoreli
22014,3,0,0,3,2,The family of Ron O'Neal needs to sue Wu-Tang for that trash song they released in his name.,family ron oneal need sue wutang trash song released name
22015,3,0,3,0,1,"The fourth hokage was a little bitch!! Like, nigga can't even take down a bitch ass fox!",fourth hokage little bitch like nigga cant even take bitch as fox
22016,3,0,3,0,1,The fuck does a yellow cloud do?,fuck yellow cloud
22017,3,0,3,0,1,The fuck mickey d's gave me... some cookies in a big mac box!! http://t.co/5NWXPQXHnF,fuck mickey d gave cooky big mac box httptco5nwxpqxhnf
22018,3,0,3,0,1,The fuckin hoes,fuckin hoe
22019,3,2,1,0,0,The fucking Royals bitch! Work!,fucking royal bitch work
22020,6,0,6,0,1,"The funny thing is the daughter never got kicked out on her one night stand, I didn't have the courage to tell her, her mom an official hoe",funny thing daughter never got kicked one night stand didnt courage tell mom official hoe
22021,3,1,2,0,1,The ghetto hoes love feeling a nigga abs ya heard me,ghetto hoe love feeling nigga ab ya heard
22022,3,0,2,1,1,The ghetto thuged out version of tree of life coming soon...,ghetto thuged version tree life coming soon
22023,3,0,3,0,1,"The girl skipping school ain't nothing but 16 y/o and just made me say in my head ""bitch u supposed to be in school"" had to catch myself",girl skipping school aint nothing 16 yo made say head bitch u supposed school catch
22024,3,0,3,0,1,The gospel RT @TibriDotCom: Better wake up and realize that the good Lord ain't stop creating pussy when he built yours shawty.,gospel rt tibridotcom better wake realize good lord aint stop creating pussy built shawty
22025,3,0,0,3,2,The guinea fowls are not what they seem.,guinea fowl seem
22026,3,1,2,0,1,The guys at LA fitness are such fags &#128514;&#128557;,guy la fitness fag 128514128557
22027,3,1,2,0,1,The heat will make you wanna put hands on a niggah &#128166;&#127386;&#128544;&#128072;,heat make wanna put hand niggah 128166127386128544128072
22028,3,0,3,0,1,The hoes aint classy no more more like trashyyy!,hoe aint classy like trashyyy
22029,3,0,3,0,1,The hoes are for EVERYBODY my nigga!,hoe everybody nigga
22030,3,0,3,0,1,The hoes be rated E !,hoe rated e
22031,3,0,3,0,1,The homie reallly LOVE fat bitches &#128514;&#128557;&#128514; like in LOVE,homie reallly love fat bitch 128514128557128514 like love
22032,3,0,3,0,1,The homiez bitches like my homiez,homiez bitch like homiez
22033,3,0,3,0,1,"The intensity of my Bankhead bounce as I said ""we know these bitches cuz we be traveling""...",intensity bankhead bounce said know bitch cuz traveling
22034,3,0,0,3,2,The jig,jig
22035,6,0,0,6,2,The jigg is up,jigg
22036,3,0,3,0,1,"The lady talking about I have to sit in this seat and I have 3 hours to piss like bruh ! I already tried twice, I can't fucking pee bitch!",lady talking sit seat 3 hour piss like bruh already tried twice cant fucking pee bitch
22037,3,0,0,3,2,"The last at-bat at Yankee Stadium. Thanks for making it a good one, Captain. #FarewellCaptain. http://t.co/UVJgbCpcbU",last atbat yankee stadium thanks making good one captain farewellcaptain httptcouvjgbcpcbu
22038,3,0,3,0,1,The last time your pussy was salmon pink was. ....,last time pussy salmon pink
22039,3,0,3,0,1,The left tho RT @BelloDisastro_: &#8220;@DJZeeti: twitpic a selfie with a bad bitch&#8221; &#127851;&#127851;&#127851; http://t.co/9X0CkRTgVr,left tho rt bellodisastro_ 8220djzeeti twitpic selfie bad bitch8221 127851127851127851 httptco9x0ckrtgvr
22040,3,2,1,0,0,The leftist/homosexual war on the #Catholic church kicked into high gear with the infiltration of the priesthood by boy-raping fags...,leftisthomosexual war catholic church kicked high gear infiltration priesthood boyraping fag
22041,3,1,2,0,1,The lies on this here Twitter &#8220;@Libra_DTF: You niggas wouldn't know grade a pussy even if it slapped you cross the face !&#8221;,lie twitter 8220libra_dtf nigga wouldnt know grade pussy even slapped cross face 8221
22042,3,0,3,0,1,The lit bitch that's was talkin shit ain't in math class today &#128529; I really wanted to press my issue,lit bitch thats talkin shit aint math class today 128529 really wanted press issue
22043,3,0,3,0,1,The little bitch nervous because he not tweeting anymore,little bitch nervous tweeting anymore
22044,3,0,3,0,1,The little bitch told me sloppy top was a hoppy that's when she gave me sloppy toppy like the sloppy toppy goddess,little bitch told sloppy top hoppy thats gave sloppy toppy like sloppy toppy goddess
22045,3,0,3,0,1,The majority of you hoes think your shit don't stink.,majority hoe think shit dont stink
22046,3,0,3,0,1,The moment when you truly believe ur a fucking pice of trash it's a lovely felling ...,moment truly believe ur fucking pice trash lovely felling
22047,3,0,3,0,1,The most beautiful women be havin' the most retarded captions on their pics! Sh*t be extra dumb...,beautiful woman havin retarded caption pic sht extra dumb
22048,3,1,2,0,1,The most broke people have the most to say bitch nigga how can you afford to speak,broke people say bitch nigga afford speak
22049,7,3,4,0,1,The movie #abouttime a hard ass chick flick. This nigga goes back in time if he but too quick n fucks the bitch over n over lol,movie abouttime hard as chick flick nigga go back time quick n fuck bitch n lol
22050,3,0,3,0,1,The music stop playing and all you hear is fuck you bitch I'll Spit on you &#128514;&#128514;,music stop playing hear fuck bitch ill spit 128514128514
22051,3,2,1,0,0,"The nations know who we are, but we rather be real niggers &amp; bad bitches. http://t.co/Ge6tNhxzAF",nation know rather real nigger amp bad bitch httptcoge6tnhxzaf
22052,3,0,3,0,1,"The nerve of people though... Cant take nobody serious, i continuously laugh at you hoes.",nerve people though cant take nobody serious continuously laugh hoe
22053,3,0,3,0,1,The nerve of this nicca .. Step on my crispy ass shoes wit them dusty ass timbs!,nerve nicca step crispy as shoe wit dusty as timbs
22054,3,0,3,0,1,The nice side of Long Beach really got hoes lol,nice side long beach really got hoe lol
22055,3,0,3,0,1,The only exception with the baby momma is she not stuck on you and ghetto bitch that I will stomp her ass like an African ritual,exception baby momma stuck ghetto bitch stomp as like african ritual
22057,3,0,3,0,1,The only part of the awards that I liked was the dykes part of the cypher &amp; the old skool female MCs.,part award liked dyke part cypher amp old skool female mc
22058,3,0,3,0,1,The only reason I cheat is to show these bitches what kind of dick my girl be getting.,reason cheat show bitch kind dick girl getting
22059,3,0,2,1,1,The only thing about niccas is they be followers smh .. Be ya self everyone else is taken!!,thing niccas follower smh ya self everyone else taken
22060,3,0,3,0,1,The only time I screamed was when Tyrese tackled that hoe ass bitch #TheWalkingDead,time screamed tyrese tackled hoe as bitch thewalkingdead
22061,3,0,3,0,1,"The only time of year I'll bitch about not having cable: when ""Hocus Pocus"" comes on. #fml",time year ill bitch cable hocus pocus come fml
22062,3,2,1,0,0,The people who have historically been called white trash were called that for a reason. They're white trash. The truth hurts.,people historically called white trash called reason theyre white trash truth hurt
22063,3,0,3,0,1,"The pilgrims was high as fuck, like ""Lets kill a big ass bird and eat it with a billion other things",pilgrim high fuck like let kill big as bird eat billion thing
22064,3,0,3,0,1,The pilot seen my eyes and said they awfully red I told him I get high as you bitch I'm the man http://t.co/uloUE2qx3p,pilot seen eye said awfully red told get high bitch im man httptcouloue2qx3p
22065,3,0,3,0,1,The power of Christ compels you to pop that pussy.,power christ compels pop pussy
22066,3,0,3,0,1,"The price is wrong, bitch",price wrong bitch
22067,3,0,0,3,2,The pro-ISIS Jihadi prayer from Hajj making the rounds now. http://t.co/5ee3eDXuOa,proisis jihadi prayer hajj making round httptco5ee3edxuoa
22068,3,0,0,3,2,"The punishment should fit the crime. For instance, if you take the last Twinkie you should choke on that Twinkie. Twinkie's are sacred.",punishment fit crime instance take last twinkie choke twinkie twinkie sacred
22069,3,0,3,0,1,The question alone &#128553;&#128514;&#128514;RT @KfromtheG: What city got the most bitches with gold teeth?,question alone 128553128514128514rt kfromtheg city got bitch gold teeth
22070,3,2,1,0,0,The reason Shelby hates sandwiches is because he is a queer. @RonandFezSXM,reason shelby hate sandwich queer ronandfezsxm
22071,3,0,0,3,2,The redskins just begging to lose this game smh,redskin begging lose game smh
22072,3,0,1,2,2,The redskins should change their name to the injuns,redskin change name injun
22073,3,0,1,2,2,The republican teabaggers hate this but screw em. http://t.co/6iutHYvhQm,republican teabaggers hate screw em httptco6iuthyvhqm
22074,3,2,0,1,0,The rich kids of beverly hills is trash and not even entertaining trash. And why do they all look mid thirties?,rich kid beverly hill trash even entertaining trash look mid thirty
22075,3,0,0,3,2,The right for an English person to go about his business is more important than any suspicion of some rouge wog cop.,right english person go business important suspicion rouge wog cop
22076,3,1,2,0,1,The same bitches telling you to let it go are the same ones that would go in and grab it right after you.&#128175;&#128079;,bitch telling let go one would go grab right you128175128079
22077,3,0,3,0,1,The same bitches that failed geometry know exactly what angle to use to take that perfect selfie,bitch failed geometry know exactly angle use take perfect selfie
22078,3,0,3,0,1,The same bitches you chicks posing wit in pics for Instagram likes be the same bitches texting your boyfriends when he ain't textin you back,bitch chick posing wit pic instagram like bitch texting boyfriend aint textin back
22079,3,0,3,0,1,The shit that you bitches brag about is hilarious,shit bitch brag hilarious
22080,3,0,3,0,1,The solution is simple : buy a bitch,solution simple buy bitch
22081,3,0,3,0,1,The spot is open for you take so your better grab it before another bitch do and if she is determined and beautiful enough she will do it!,spot open take better grab another bitch determined beautiful enough
22082,3,1,2,0,1,"The streets a dirty hoe, niggad try to wife it though.",street dirty hoe niggad try wife though
22083,3,2,1,0,0,The thing about working with black people. These bitches never on fucking time then wanna complain about a short check. Bitch die.Today. now,thing working black people bitch never fucking time wanna complain short check bitch dietoday
22084,3,0,3,0,1,"The thinner the eyebrow, the crazier the bitch",thinner eyebrow crazier bitch
22085,3,0,3,0,1,The tweeter gurl is on Tumblr using a taser on roaches that I'm assuming are in her house. You bitches have no shame.,tweeter gurl tumblr using taser roach im assuming house bitch shame
22086,3,1,0,2,2,The two ringless fags RT @EverybodyHatesX: Barkley &amp; Reggie were talking nonsense the entire game,two ringless fag rt everybodyhatesx barkley amp reggie talking nonsense entire game
22087,3,0,3,0,1,The type of bitches that I like think broke is disgusting,type bitch like think broke disgusting
22088,3,0,3,0,1,The ugliest bitches swear they bad.. But &#128564;,ugliest bitch swear bad 128564
22089,3,0,3,0,1,The undesirables RT @KingHorseDick: @viaNAWF &#128557;&#128557;&#128557;&#128557;&#128557; these bitches big bruh,undesirable rt kinghorsedick vianawf 128557128557128557128557128557 bitch big bruh
22090,3,0,0,3,2,The value of Abu Qutada&#8217;s statement is that his credentials in Jihadi circles are impeccable. He&#8217;s facing trial on terrorism charges.,value abu qutada8217s statement credential jihadi circle impeccable he8217s facing trial terrorism charge
22091,3,0,3,0,1,The way Hawk Girl did Green Lantern is why I do not trust these hoes nope,way hawk girl green lantern trust hoe nope
22092,3,0,3,0,1,"The way I fuck her, you would think I love this bitch",way fuck would think love bitch
22093,3,0,3,0,1,The way I see it.... you bitches are fake by affiliation ..!,way see bitch fake affiliation
22094,3,1,2,0,1,"The way a Klansman would say ""nigger slave"" is the way the @GOP says ""Conservative"". They @GOP literally sees conservatives as their slaves.",way klansman would say nigger slave way gop say conservative gop literally see conservative slave
22095,3,0,3,0,1,The weeknd is why bitches love dark skin fellas now.,weeknd bitch love dark skin fella
22096,3,0,3,0,1,"The whole afternoon has been about the ""deep voiced bitch""",whole afternoon deep voiced bitch
22097,3,0,3,0,1,The wife's new bitch... Her name is Ursula.. http://t.co/h07MrMAwXP,wife new bitch name ursula httptcoh07mrmawxp
22098,3,0,3,0,1,The willow tree in Pocohontas was my bitch at 7 years old,willow tree pocohontas bitch 7 year old
22099,3,1,2,0,1,The word bitch don't apply to all women but all women got a little bitch in em,word bitch dont apply woman woman got little bitch em
22100,6,0,6,0,1,The world is yours n every bitch in it,world n every bitch
22101,3,0,3,0,1,The world will be a better place when bitches like her dies lonely http://t.co/vj45zL1zKF,world better place bitch like dy lonely httptcovj45zl1zkf
22102,3,0,0,3,2,Thee Bears are trash tho...,thee bear trash tho
22103,3,1,2,0,1,"Their #1 insult. Even if it's self-deprecating. The first thing straights go to is faggot, queer, tranny, gay. Even supposed ""allies"".",1 insult even selfdeprecating first thing straight go faggot queer tranny gay even supposed ally
22104,3,0,0,3,2,Their gotta be a loaded lux vs Murda mook 3,gotta loaded lux v murda mook 3
22105,3,0,1,2,2,Their salsa negro is awesome... @StacyMungo @Loriisright,salsa negro awesome stacymungo loriisright
22106,3,0,3,0,1,Them Bad bitches blow kisses by my earlobe,bad bitch blow kiss earlobe
22107,3,0,0,3,2,Them brownies tho &#128524;&#128076;,brownie tho 128524128076
22108,3,0,3,0,1,Them chicks tried.to put me under the fire lol! I'm not a dirt bag courting with a dumb hoe though.,chick triedto put fire lol im dirt bag courting dumb hoe though
22109,6,1,5,0,1,Them gay dudes stay with the baddest bitches.....no punch line,gay dude stay baddest bitchesno punch line
22110,3,0,3,0,1,Them hoes don't like me &#128514;&#128514;&#128514;&#128514;&#128514;&#128553;&#128553;&#128553;&#128553;&#128530;&#9996;&#65039;,hoe dont like 128514128514128514128514128514128553128553128553128553128530999665039
22111,3,1,2,0,1,Them hoes gone be called strvp,hoe gone called strvp
22112,3,0,2,1,1,Them hoes look so clean on foot.,hoe look clean foot
22113,3,0,3,0,1,Them old bytches sorry as phuck in the sack... &#171;@Mr_JSmart24 The pussy get ripe in her 30's&#187;,old bytches sorry phuck sack 171mr_jsmart24 pussy get ripe 30s187
22114,3,0,3,0,1,Them pretty bitches love me them bitches love me #GUCCCCCI,pretty bitch love bitch love guccccci
22115,3,0,3,0,1,"Them pretty nail bitches, them bail you outta jail bitches.",pretty nail bitch bail outta jail bitch
22116,3,2,1,0,0,Them queer ass shorts Rabchenko got on,queer as short rabchenko got
22117,3,0,3,0,1,"Them quicc to blast bitches, them all about the CASH Bitches &#128564;&#128184;&#128176;",quicc blast bitch cash bitch 128564128184128176
22118,3,0,3,0,1,Them quiet girls be hoes to watch out,quiet girl hoe watch
22119,3,0,3,0,1,Them shits ugly hoe. RT @SirRocObama: ......... RT @BurgerKing: All these nuggets &amp; u still actin chicken. http://t.co/tRy8Lvyo9O,shit ugly hoe rt sirrocobama rt burgerking nugget amp u still actin chicken httptcotry8lvyo9o
22120,6,0,6,0,1,Them shootas is out at ma grandmama house I ain't been around this bitch ina minute .,shootas grandmama house aint around bitch ina minute
22121,3,0,3,0,1,"Them shootas is out by my grandmoma house, I ain't been round this bitch in a MINUTE",shootas grandmoma house aint round bitch minute
22122,3,1,2,0,1,Them squirrels are faggots b RT @80sbaby4life #ThreesomeThursdays ? http://t.co/7xWOp3y2,squirrel faggot b rt 80sbaby4life threesomethursdays httptco7xwop3y2
22123,6,0,6,0,1,Them taz angel hoes need some furniture,taz angel hoe need furniture
22124,3,0,3,0,1,Them women at the bar @ #happyhour are there for your pleasure them old hoes be pure #savages &#128514;&#128514;&#128514;,woman bar happyhour pleasure old hoe pure savage 128514128514128514
22125,3,0,3,0,1,Then I hit that bitch like a free throw !,hit bitch like free throw
22126,3,0,1,2,2,"Then I went inside, in order to hide from mutant bird",went inside order hide mutant bird
22127,3,0,0,3,2,Then Zerah the Cushite came against them with an army of one million men and 300 chariots. They came as far as Mare&#8230; http://t.co/LpbeB04j4r,zerah cushite came army one million men 300 chariot came far mare8230 httptcolpbeb04j4r
22128,3,0,3,0,1,Then again... bitches are expensive and I'm on a budget boo. I can't afford all that shit you bitches be wanting.,bitch expensive im budget boo cant afford shit bitch wanting
22129,3,0,3,0,1,Then again... i shoot bitches in the ass for doing some stupid shit like key my car or bust my windows.,shoot bitch as stupid shit like key car bust window
22130,3,0,3,0,1,Then bitches gon fuck just because money long .,bitch gon fuck money long
22131,3,0,3,0,1,Then i fuck yo bitch,fuck yo bitch
22132,6,2,4,0,1,Then the Mexican bitch wanna speak some other fuckin language &amp; then give attitude. Can't speak right ass! Tf,mexican bitch wanna speak fuckin language amp give attitude cant speak right as tf
22133,6,1,5,0,1,Then there's this stupid bitch in my class that literally has to ask a question every time the professor says something.,there stupid bitch class literally ask question every time professor say something
22134,3,0,3,0,1,"Then they wanna ask you Maad questions, bitch just tell me what you need me to do and stop interrupting my playlist",wanna ask maad question bitch tell need stop interrupting playlist
22135,3,0,3,0,1,Then this bitch singing sounds like a horse being choked,bitch singing sound like horse choked
22136,3,0,3,0,1,Then ya'll idolize Kanye when he wifed up a hoe. Lol,yall idolize kanye wifed hoe lol
22137,3,0,3,0,1,"Then you would've died if you didn't breathe, bitch",wouldve died didnt breathe bitch
22138,3,0,3,0,1,There are 2 types of niggas in this world. Real niggas ... &amp; bitch niggas,2 type nigga world real nigga amp bitch nigga
22139,3,0,1,2,2,"There are LOTS of top tier wrestlers who started as ""yardies"".",lot top tier wrestler started yardie
22140,3,0,3,0,1,"There are girls. There are women. There are ladies. And there are bitches. You ma'am, is a beeeitch. A dumb ass bitch hahaha.",girl woman lady bitch maam beeeitch dumb as bitch hahaha
22141,3,0,2,1,1,There are some real life hoes on IG. Crazy.,real life hoe ig crazy
22142,3,1,2,0,1,There are some retarded ass movies on Netflix,retarded as movie netflix
22143,3,0,0,3,2,There is a trash bag in my hall thats been there for like 2 wks. Weird thing: it changes consistency every few days,trash bag hall thats like 2 wks weird thing change consistency every day
22144,3,0,0,3,2,"There is no such rule as ""tie goes to the runner"". Out or safe. #Yankees #JohnSterling",rule tie go runner safe yankee johnsterling
22145,3,0,3,0,1,There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a problem...,nothing wrong ariana grande cause dont look like hoe yall gotta problem
22146,3,0,0,3,2,There is this yellow thing in the sky. I don't know what to make of it.,yellow thing sky dont know make
22147,3,0,3,0,1,There it is these bitches be having joint custody dick and acting up. Understand that's part time. No benefits.,bitch joint custody dick acting understand thats part time benefit
22148,3,1,2,0,1,There may be a fag hag switch a 'comin!,may fag hag switch comin
22149,3,0,1,2,2,There should be a side trip into DC to Charlie Palmers during CPAC @SHannitysHair @TheFriddle @Glock4Piper @alleygirl2409,side trip dc charlie palmer cpac shannityshair thefriddle glock4piper alleygirl2409
22150,3,0,3,0,1,There was a reason why I blocked this bitch,reason blocked bitch
22152,6,0,5,1,1,There you go acting like a hoe &#128530;,go acting like hoe 128530
22153,3,0,0,3,2,There's a bird nest in my garage and so now when the birds fly out they poop on my car. &#128529;,there bird nest garage bird fly poop car 128529
22154,3,0,3,0,1,There's a different between ya bitch a ya friends your bitch Rey to build wit you your friends just tryna compete.,there different ya bitch ya friend bitch rey build wit friend tryna compete
22155,3,0,1,2,2,There's a green bowl high. A spliff high. A j high. A blunt high. A moke high. And a Moke + coffee high.,there green bowl high spliff high j high blunt high moke high moke coffee high
22156,3,0,3,0,1,There's a lot of big booty bitches at pharr gym &#128563;&#128584;&#127825;,there lot big booty bitch pharr gym 128563128584127825
22157,3,0,1,2,2,There's a special place in hell for people who slam on their brakes for yellow lights &#128532;&#128299;,there special place hell people slam brake yellow light 128532128299
22158,6,0,6,0,1,There's apparently a wee cunt who's a year younger than me called Sean brown being cheeky about me lol,there apparently wee cunt who year younger called sean brown cheeky lol
22159,3,0,3,0,1,"There's dudes on twitter who have no respect for their dick.You know,the mirror selfie niggaz,the nude droppers,dick avis,pussy eating avis?",there dude twitter respect dickyou knowthe mirror selfie niggazthe nude droppersdick avispussy eating avis
22160,3,0,0,3,2,"There's gonna be a lot of trash talk today
#worldcup",there gonna lot trash talk today worldcup
22161,3,1,2,0,1,There's gotta be like 20 white trash motherfuckers living in that house and I don't think any of them have a job,there gotta like 20 white trash motherfucker living house dont think job
22162,3,0,3,0,1,There's like 5 injuries a game in football.. Shit trash lol,there like 5 injury game football shit trash lol
22163,3,0,3,0,1,There's like one of my ex's that's still kinda cute. Most them bitches got fat.,there like one ex thats still kinda cute bitch got fat
22164,3,0,3,0,1,"There's no one to flirt with, Mad bitches in my inbox. Skrr skrr",there one flirt mad bitch inbox skrr skrr
22165,3,0,3,0,1,There's not enough day in the hours to cheat on her if she's sucking your dick right. Too drained to look for other mouth and pussy,there enough day hour cheat shes sucking dick right drained look mouth pussy
22166,3,0,3,0,1,There's other bad bitches &#128514;&#128514;,there bad bitch 128514128514
22167,3,0,1,2,2,There's someone riding around the Robinson Walmart in a lawn mower. With ghetto headlights added. #reallife,there someone riding around robinson walmart lawn mower ghetto headlight added reallife
22168,3,0,3,0,1,"Theres a girl in your avi, you must get so many bitches",there girl avi must get many bitch
22169,3,0,3,0,1,Theres one dude i can not stand at my school because he stays on the freshman girls and girls from other schools cause none fw him. #bitch,there one dude stand school stay freshman girl girl school cause none fw bitch
22170,3,0,3,0,1,These UT hoes be goin !!!!!!,ut hoe goin
22171,6,0,1,5,2,These are insane and Cigars trash!? Foam done bumped his head RT @FoamWright: These are insane. Like so insane. http://t.co/5umpDoeORz,insane cigar trash foam done bumped head rt foamwright insane like insane httptco5umpdoeorz
22172,3,0,3,0,1,These bad bitches really ain't that bad when you see a pic of Aaliyah,bad bitch really aint bad see pic aaliyah
22173,3,0,0,3,2,These birds messy.,bird messy
22174,3,0,3,0,1,These bitches ain't shit I forgot to mention .,bitch aint shit forgot mention
22175,3,0,3,0,1,These bitches ain't to be trusted...,bitch aint trusted
22176,3,0,3,0,1,These bitches aint playin'. A jealous woman does better research than the FBI.,bitch aint playin jealous woman better research fbi
22177,3,0,3,0,1,These bitches always trippin,bitch always trippin
22178,3,0,3,0,1,These bitches are taking forevs doe,bitch taking forevs doe
22179,3,0,3,0,1,These bitches be judging like they experience life and in the billion dollar club. I'm highly favor &amp; doing pretty damn well &#128129;,bitch judging like experience life billion dollar club im highly favor amp pretty damn well 128129
22180,3,0,3,0,1,These bitches been killin me all day,bitch killin day
22181,3,0,3,0,1,These bitches boringgggg,bitch boringgggg
22182,3,0,3,0,1,"These bitches both average. Lmao @ ""baddie"" &#8220;@VineForTheByrd: Pretty girls be like &#128129;https://t.co/nVuHkNAN5m&#8221;",bitch average lmao baddie 8220vineforthebyrd pretty girl like 128129httpstconvuhknan5m8221
22183,3,1,2,0,1,These bitches crazzzyyyyyy,bitch crazzzyyyyyy
22184,3,0,3,0,1,These bitches dead be sucking and fucking niggaz with no condom...then wanna rock a whitw dress the next day like bout dem clean,bitch dead sucking fucking niggaz condomthen wanna rock whitw dress next day like bout dem clean
22185,3,0,3,0,1,These bitches dont want no boyfriend ... They want a pimp,bitch dont want boyfriend want pimp
22186,3,0,3,0,1,These bitches fake one min talking about a hoe next min bestfriends with the hoe,bitch fake one min talking hoe next min bestfriends hoe
22187,3,1,2,0,1,These bitches finna fuck up my birthday week...,bitch finna fuck birthday week
22188,3,0,3,0,1,These bitches funny like mike epps,bitch funny like mike epps
22189,3,0,3,0,1,"These bitches gotta realize that ""their nigga"" WANTS ME &#128514; if he doesn't now he did several occasions before &#128564;",bitch gotta realize nigga want 128514 doesnt several occasion 128564
22190,9,0,9,0,1,These bitches irri.. irri irri..irri irri,bitch irri irri irriirri irri
22191,3,0,3,0,1,These bitches irritating,bitch irritating
22192,3,0,3,0,1,These bitches is crazy,bitch crazy
22193,3,0,3,0,1,These bitches is wild,bitch wild
22194,3,0,3,0,1,These bitches loud for no reason,bitch loud reason
22195,3,0,3,0,1,These bitches love me. These niggas copy,bitch love nigga copy
22196,3,0,3,0,1,These bitches love soda,bitch love soda
22197,3,0,3,0,1,These bitches love sodaa,bitch love sodaa
22198,3,0,3,0,1,These bitches man they love to HARASS,bitch man love harass
22199,3,0,3,0,1,These bitches need to get out of bed and I'll make them cheeseburgers (: #ImAHomie,bitch need get bed ill make cheeseburger imahomie
